"bedroomcnt","bathroomcnt","calculatedfinishedsquarefeet","taxamount","propertylandusedesc","propertylandusetypeid","fips"
4,5,3200,5983.83,537645,261,6037
4,3,2060,3255.55,195463,261,6037
2,2,1389,1109.71,67051,261,6037
3,2,1348,1329.61,83313,261,6037
3,2,1471,5945.77,541127,261,6037
3,2,1410,2152.32,108261,261,6037
3,2,1684,1435.72,109651,261,6037
3,1,1012,674.18,32873,261,6037
2,2,1317,3603,327137,261,6037
3,2,1280,3335.87,201000,261,6037
3,2,1203,1221.94,85130,261,6037
3,3,2664,4230.61,331063,261,6037
2,1,912,2225.96,195050,261,6037
4,2,2240,6259.04,285000,261,6037
4,2,1253,4715.91,370130,261,6037
2,1,768,3535.13,281173,261,6037
2,1,1260,8360.87,756360,261,6037
3,2,2048,4077.67,267010,261,6037
3,1,1506,5937.4,477000,261,6037
5,3,1884,3756.93,303959,261,6037
2,1,866,8091.2,727671,261,6037
5,2,1672,4375.09,391637,261,6037
3,2,1323,2946.94,222887,261,6037
4,3,2081,2017.44,108158,261,6037
2,2,1467,2678.01,234728,261,6037
5,3,2405,4872.81,442096,261,6037
3,2,1668,6897.76,559188,261,6037
3,4,1196,3709.94,295895,261,6037
4,3,3140,10517.46,954105,261,6037
3,1,1004,1631.39,129600,261,6037
3,2,1445,5609.17,443174,261,6037
2,2,1596,5313.02,438093,261,6037
3,2,1484,5593.7,508659,261,6037
3,2,1488,2747.08,230000,261,6037
2,1,756,2300.23,157411,261,6037
3,1,1264,2467.5,190192,261,6037
3,2,1286,4930.62,441975,261,6037
3,2,1871,3247.44,261782,261,6037
2,1,784,6046.47,486303,261,6037
2,2,1118,2996.81,244754,261,6037
3,2,1435,3964.64,322801,261,6037
5,4,4430,8071.93,622286,261,6037
3,1,1027,6173.37,538082,261,6037
4,3,2850,3043.5,200271,261,6037
3,2,1710,2291.52,173391,261,6037
5,3,2346,6906.52,517600,261,6037
3,2,1413,4995.11,430647,261,6037
3,3,2620,6603.54,525074,261,6037
2,2,1322,2154.82,161659,261,6037
4,3,2214,5642.63,358873,261,6037
3,2,1109,3252.97,275148,261,6037
3,2,1394,10137.45,843058,261,6037
4,3,1655,4430.26,357034,261,6037
4,3,3272,6889.14,541334,261,6037
5,2,1960,5253.39,451765,261,6037
2,2,1378,1673.75,88594,261,6037
2,1,1113,2004.02,163336,261,6037
2,1,1080,1647.77,121829,261,6037
3,2,1228,1115.2,82180,261,6037
4,2,2160,7425.14,601590,261,6037
3,2,1714,2538.31,203436,261,6037
3,1,1637,3074.02,245200,261,6037
3,2,1076,4464.23,383845,261,6037
2,2,2292,1293.52,84653,261,6037
3,2,1354,5486.12,440000,261,6037
2,2,1437,1726.35,245344,261,6037
3,2,1148,5850.17,501582,261,6037
3,2,1461,4385.61,361478,261,6037
3,2,1297,5142.66,413177,261,6037
2,1,804,3525.59,253446,261,6037
3,2,1258,1192.09,89050,261,6037
3,2,1448,8370.55,716871,261,6037
2,1,1138,750.67,50484,261,6037
3,2,1173,3877.27,296585,261,6037
3,2,1705,1728.18,134374,261,6037
6,5,3697,3982.49,182421,261,6037
1,1,678,1245.68,82001,261,6037
2,2,1613,7809.51,377968,261,6037
3,2,1960,8840.45,721835,261,6037
5,3,3660,10226.01,843427,261,6037
3,3,1424,3379.09,236714,261,6037
3,2,1926,3409.51,268153,261,6037
4,4,3021,2106.38,126816,261,6037
4,4,3064,11271.41,792176,261,6037
3,2,1141,2050.04,137064,261,6037
3,1,1010,2735.39,216358,261,6037
3,2,1482,2831.81,232444,261,6037
5,4,4859,41041.95,3534719,261,6037
4,2,1122,698.51,41159,261,6037
2,2,1255,2727.08,219493,261,6037
3,2,1546,7076.06,572959,261,6037
4,2,2778,4396.32,208949,261,6037
3,3,1552,6224.26,513000,261,6037
3,1,1304,1549.67,97532,261,6037
3,1,1001,7144.89,582529,261,6037
3,2,2462,19022.59,1563707,261,6037
3,2,1128,2080.09,167049,261,6037
3,2,1509,5369.25,387000,261,6037
3,1,1001,4660.4,377661,261,6037
3,3,2636,12653.18,988552,261,6037
4,2,1735,5534.29,443000,261,6037
2,1,556,3920.37,286000,261,6037
3,2,1310,7577.13,623709,261,6037
4,3,2800,8139.4,556472,261,6037
4,3,1607,5286.77,423753,261,6037
2,1,850,2744.62,185365,261,6037
4,3,1895,7736.99,642284,261,6037
3,2,1394,3581.9,290285,261,6037
3,1,1066,916.29,60847,261,6037
3,1,1068,3520.52,244582,261,6037
3,2,1929,1567.46,118002,261,6037
5,1,2298,1096.41,57732,261,6037
3,1,891,479.19,32050,261,6037
3,2,1256,2689.97,205530,261,6037
3,1,1302,1187.19,88588,261,6037
3,2,1648,2557.98,197440,261,6037
3,1,1231,6448.95,526000,261,6037
3,2,1552,3924.19,275658,261,6037
2,2,1460,1806.18,129348,261,6037
3,1,1157,6755.01,574751,261,6037
3,3,2251,4931.16,399938,261,6037
3,2,1239,4279.84,341724,261,6037
2,1,877,3031.17,248500,261,6037
3,1,1108,801.68,44068,261,6037
1,1,513,1778.61,137915,261,6037
2,1,916,3791.36,275269,261,6037
3,3,2321,12671.63,1038639,261,6037
3,2,2312,1818.75,129688,261,6037
3,2,1635,6791.85,556700,261,6037
4,3,2126,4794.66,345236,261,6037
2,2,1668,10369.56,860140,261,6037
3,2,1531,7794.1,658804,261,6037
2,1,946,3504.72,290755,261,6037
2,3,1758,6361.25,467015,261,6037
3,2,1348,7542.99,623390,261,6037
2,1,1606,3509.52,283246,261,6037
3,3,1754,6509.41,533854,261,6037
3,2,1529,4327.52,312068,261,6037
4,2,1675,8075.41,664561,261,6037
2,1,1098,4614.35,375819,261,6037
3,2,1579,3187.58,255384,261,6037
3,3,1616,5727.82,418000,261,6037
1,1,768,2315.26,200687,261,6037
3,1,1157,2569.34,201243,261,6037
2,1,1374,2637.85,208044,261,6037
3,2,1205,4087.7,290000,261,6037
2,2,1015,7359.75,656025,261,6037
4,2,1528,8726.7,654157,261,6037
3,2,1277,4277.09,348925,261,6037
2,1,836,2821.53,167476,261,6037
2,1,1122,14263.37,1280000,261,6037
4,2,1986,1479.34,87367,261,6037
2,2,1779,5006.3,403589,261,6037
2,1,904,1642.63,78745,261,6037
3,1,1008,5798.45,443174,261,6037
3,1,1724,4612.33,326407,261,6037
3,2,1293,2318.83,189568,261,6037
3,2,1338,2832.62,199475,261,6037
2,2,1829,4140.25,297846,261,6037
5,3,2390,9937.45,738269,261,6037
3,1,1020,663.93,52209,261,6037
3,2,1621,5252.44,393088,261,6037
2,1,819,4436.39,324207,261,6037
2,1,878,2774.21,185719,261,6037
3,3,2246,5801.45,472160,261,6037
4,3,2352,3147.89,223300,261,6037
3,2,1108,8957.52,709659,261,6037
2,1,888,882.5,43024,261,6037
1,1,902,3968.65,331370,261,6037
3,1,1377,5935.5,175358,261,6037
2,1,815,4856.1,358879,261,6037
3,2,1564,801.71,37639,261,6037
3,2,1338,2930.66,239755,261,6037
3,2,1720,3169.57,242777,261,6037
2,1,849,9232.48,761117,261,6037
5,3,2479,7680.34,636191,261,6037
3,2,1602,995.39,70158,261,6037
3,2,1390,2793.17,218499,261,6037
3,2,1539,5044.59,384760,261,6037
3,2,1398,1183.7,72240,261,6037
3,2,1106,2421.04,192300,261,6037
2,1,846,2678.65,203927,261,6037
3,2,1320,7022.94,569048,261,6037
3,3,3314,10517.16,894761,261,6037
5,3,1904,4440.43,358338,261,6037
3,1,1078,4284.38,344836,261,6037
3,2,1846,4095.41,303394,261,6037
2,1,982,4622.51,383779,261,6037
4,2,2068,6750.39,551842,261,6037
3,2,1746,4257.38,355711,261,6037
3,3,1900,4663.3,414691,261,6037
3,1,1568,4116.69,331067,261,6037
3,3,2669,6296.93,501984,261,6037
4,3,2435,3930.62,315854,261,6037
2,1,877,3181.03,273633,261,6037
4,2,1478,1235.73,91956,261,6037
4,3,2137,5778.52,472090,261,6037
4,2,2116,4512.41,334332,261,6037
3,3,3367,7198.39,631489,261,6037
1,1,902,841.42,46613,261,6037
5,4,3376,4500.15,352026,261,6037
2,1,817,4277.59,327672,261,6037
3,2,2063,1632.6,126537,261,6037
2,1,918,2433.95,181755,261,6037
3,2,1818,7511.29,604000,261,6037
2,1,771,1011.97,46341,261,6037
3,1,1336,12128.08,1089315,261,6037
2,1,976,3280.27,256410,261,6037
4,2,2343,8534.78,426607,261,6037
2,1,784,2972.78,206730,261,6037
3,1,877,5936.17,538935,261,6037
2,1,824,2869.31,212284,261,6037
3,2,2058,2099.37,160222,261,6037
3,2,1596,3008.11,243628,261,6037
3,4,4397,25704.76,2026674,261,6037
2,1,925,940.93,74990,261,6037
5,3,2606,5355.58,427596,261,6037
3,2,1430,3193.45,268268,261,6037
2,1,849,22804.43,2063764,261,6037
4,2,1204,1581.98,126928,261,6037
3,3,1764,5388.46,437989,261,6037
5,3,2043,4885.03,418297,261,6037
4,3,3485,8597.16,758649,261,6037
3,2,1349,640.55,49861,261,6037
2,1,1002,1813.94,143123,261,6037
3,2,1522,1091.75,79062,261,6037
3,1,883,2033.87,169292,261,6037
5,3,3100,10942.53,907078,261,6037
3,2,1496,3489.04,272785,261,6037
4,2,1408,4885.62,420863,261,6037
3,4,3126,20921.28,1879371,261,6037
2,1,864,5599.48,467198,261,6037
3,2,1358,5069.57,414350,261,6037
6,4,3574,6546.36,561561,261,6037
2,1,927,4791.47,421951,261,6037
2,1,980,6936.58,573594,261,6037
5,3,2025,3659.26,285713,261,6037
3,1,1154,1046.22,76586,261,6037
3,2,1594,24237.53,2182787,261,6037
4,3,2150,4093.11,326856,261,6037
2,2,1866,3453,266796,261,6037
5,4,3192,8367.48,676427,261,6037
2,2,1114,6880.32,623961,261,6037
3,2,1505,15542.31,1298504,261,6037
1,1,666,383.11,28945,261,6037
4,3,2810,6657.37,538952,261,6037
3,4,2321,10108.86,935403,261,6037
3,3,1712,1859.47,145240,261,6037
2,1,800,1620.2,122060,261,6037
3,2,1530,4326.51,343940,261,6037
6,5,4554,11670.23,1072542,261,6037
2,2,1471,1099.38,74926,261,6037
3,1,879,4686.75,376000,261,6037
4,4,2710,6954.12,567443,261,6037
3,2,1482,8241.78,753225,261,6037
4,3,1590,7290.29,594267,261,6037
3,3,1394,3440.37,274806,261,6037
5,2,1759,8904.69,732630,261,6037
2,1,913,3894.46,337061,261,6037
4,2,1588,9321.14,767000,261,6037
3,2,1264,2546.39,201227,261,6037
2,2,1433,3745.35,303451,261,6037
4,2,1591,1752.68,135102,261,6037
2,2,1145,7895.84,654561,261,6037
3,2,1761,3562.48,280771,261,6037
6,5,4142,22543.53,1864000,261,6037
3,3,2049,6044.74,460423,261,6037
2,1,869,4280.29,341463,261,6037
3,2,1559,3191.42,250641,261,6037
3,2,1348,10858.39,903500,261,6037
3,2,1865,1845.72,91905,261,6037
3,2,1115,2942.8,237656,261,6037
2,1,1185,2819.47,231517,261,6037
4,3,2898,15105.01,1252995,261,6037
4,4,1177,6373.61,499326,261,6037
2,2,977,720.36,50511,261,6037
3,2,1424,2934.7,234339,261,6037
3,2,1804,3620.17,294475,261,6037
3,3,1884,6105.32,474187,261,6037
3,1,1344,4772.02,387752,261,6037
4,3,1640,2731.85,216811,261,6037
2,2,1170,2992.62,247577,261,6037
2,1,1312,9466.37,772507,261,6037
4,1,1421,2082.77,163049,261,6037
3,2,1670,3559.18,286477,261,6037
4,3,2562,4842.02,393062,261,6037
3,2,1388,4581.33,340018,261,6037
2,1,1224,5212.47,432368,261,6037
3,1,1014,3901.55,310025,261,6037
2,1,868,NULL,36964,261,6037
3,1,1142,1759.89,144416,261,6037
4,3,2362,1636.28,119450,261,6037
7,3,2038,3479.25,271398,261,6037
4,3,2210,10977.38,979036,261,6037
4,2,1928,3491.21,286912,261,6037
2,3,1524,16278.79,1350000,261,6037
3,2,1217,4185.13,375642,261,6037
2,2,2088,4529.24,403715,261,6037
3,2,1093,7954.36,659912,261,6037
4,2,1572,2887.74,235847,261,6037
3,2,1217,818.91,56283,261,6037
2,1,784,3084.73,219656,261,6037
3,2,1444,6402.68,527915,261,6037
3,2,2368,4516.44,370793,261,6037
2,2,1222,3001.56,236043,261,6037
2,1,848,6923.05,529865,261,6037
2,2,1072,856.78,68919,261,6037
3,2,2108,5271.26,435886,261,6037
3,2,1229,1969.51,160047,261,6037
2,1,859,1028.13,50066,261,6037
3,4,2887,12796.51,1058839,261,6037
3,2,1472,3555.42,292752,261,6037
3,2,1448,5629.3,458000,261,6037
3,1,996,6585.04,508000,261,6037
3,2,1251,4148.77,335091,261,6037
4,4,2250,10569.53,877800,261,6037
4,3,2389,1802.71,134924,261,6037
4,3,3207,4239.26,316408,261,6037
3,3,1974,12527.61,1045123,261,6037
2,3,2086,2877.12,226347,261,6037
4,3,1616,4361.67,351773,261,6037
3,2,1492,5905.73,468397,261,6037
3,2,1422,9181.56,757830,261,6037
2,2,1608,7747.41,637745,261,6037
3,2,1414,2609.94,211185,261,6037
3,1,1057,6454.12,519958,261,6037
3,2,1140,815.14,67048,261,6037
2,1,852,4738.22,390086,261,6037
3,2,1744,3988.62,314837,261,6037
2,3,2108,12231.47,1030478,261,6037
3,2,1403,1336.9,107067,261,6037
2,1,1300,5406.33,450381,261,6037
4,2,1842,5037.72,405689,261,6037
4,2,1689,1664.15,87813,261,6037
3,2,1586,12863.99,1061027,261,6037
2,1,900,4053.6,336605,261,6037
3,2,1607,793.14,60224,261,6037
3,3,1064,7219.95,586029,261,6037
3,2,1782,9714.93,804440,261,6037
2,1,1056,6096.65,509498,261,6037
3,2,1442,1016.05,74314,261,6037
5,4,2805,8776.44,776035,261,6037
2,1,690,8376.63,692643,261,6037
4,2,2138,3928.09,315030,261,6037
4,2,1428,886.06,68707,261,6037
4,2,2205,7033.94,619530,261,6037
2,1,832,4624.47,375492,261,6037
3,2,2255,14058.26,1167141,261,6037
5,3,1776,3516.52,288637,261,6037
4,3,3448,7803.97,678092,261,6037
2,1,1110,3290.42,267980,261,6037
3,2,2178,5804.93,474970,261,6037
4,2,2410,4031.7,316215,261,6037
2,1,3485,7011.81,612547,261,6037
4,4,3864,21015.98,1748575,261,6037
5,4,4873,11321.97,879343,261,6037
3,2,1945,5031,407565,261,6037
5,6,4839,27233.14,2448735,261,6037
2,1,813,4550.98,379336,261,6037
5,3,2352,28415.41,2368783,261,6037
3,2,1845,4175.27,334435,261,6037
5,4,3055,20356.86,1835191,261,6037
2,1,1243,3067.82,244390,261,6037
4,3,2466,16379.65,1360384,261,6037
4,2,1346,3064.72,238362,261,6037
2,1,1480,9146.75,816650,261,6037
3,3,2619,4161.57,332123,261,6037
2,2,1788,3980.43,322174,261,6037
3,3,2112,6932.94,559000,261,6037
3,4,2670,6784.5,595933,261,6037
3,2,1580,1631.56,125250,261,6037
3,1,2034,2998,239048,261,6037
4,2,1760,5471.22,450455,261,6037
4,4,2399,24041.46,2167011,261,6037
3,2,1130,3382.65,280350,261,6037
3,1,1600,626.52,46961,261,6037
3,3,2001,5568.27,444035,261,6037
2,1,1189,3165.96,271966,261,6037
3,2,1269,1273.64,81134,261,6037
4,3,4374,12735.96,1018115,261,6037
3,3,1959,3318.27,262789,261,6037
3,2,1626,1473.32,100606,261,6037
3,2,1420,5116.35,420040,261,6037
2,2,1819,1418.78,104953,261,6037
3,3,2424,2592.89,199210,261,6037
4,2,2496,3715.14,320043,261,6037
6,4,2871,6860.45,562602,261,6037
4,2,2058,1347.7,93978,261,6037
5,3,2604,6216.74,504490,261,6037
4,5,2897,12106.6,1062086,261,6037
2,1,1084,5376.93,449247,261,6037
3,2,1651,2537.7,205254,261,6037
3,5,5613,20554.64,1689130,261,6037
5,4,3718,7235.51,573252,261,6037
3,2,2296,30076.99,2506294,261,6037
2,2,1626,898.82,62697,261,6037
4,3,2473,7598.18,610095,261,6037
4,2,1726,4688.76,350455,261,6037
5,5,3431,4024.44,296538,261,6037
0,0,180,298.05,17472,261,6037
3,3,1654,5492.48,454123,261,6037
2,2,1487,3801.9,273752,261,6037
3,3,2387,15028.85,1248275,261,6037
6,5,4990,36249.82,3012118,261,6037
4,3,2622,8887.93,713854,261,6037
4,5,3436,6299.77,488151,261,6037
3,2,1832,14022.98,1183808,261,6037
3,2,2525,10612.5,875356,261,6037
5,3,2593,8880.41,721000,261,6037
2,3,1624,2327.08,132854,261,6037
3,4,3884,33038.63,2846981,261,6037
4,4,3538,39896.4,3318350,261,6037
4,2,2222,2174.43,163126,261,6037
3,2,1393,3187.14,215666,261,6037
3,4,2655,6459.44,514633,261,6037
3,3,4272,12038.66,982795,261,6037
4,3,2324,2292.5,168637,261,6037
4,2,1570,7187.66,593369,261,6037
3,4,2901,44812.15,3959475,261,6037
3,3,2284,18853.18,1548255,261,6037
4,3,2173,7581.61,620930,261,6037
2,2,1391,2523.32,157418,261,6037
5,5,4439,45693.52,3954309,261,6037
4,5,3293,1571.62,110968,261,6037
3,3,1698,4950.03,398080,261,6037
3,2,1598,4108.55,297574,261,6037
3,2,1528,16730.95,1417000,261,6037
4,4,2656,17285.85,1437568,261,6037
3,3,2013,1847.32,136946,261,6037
3,2,1618,7795.5,646586,261,6037
5,5,2920,1952.84,111791,261,6037
2,1,1793,8006.18,662341,261,6037
5,3,2452,4381.32,337200,261,6037
2,1,816,708.48,57523,261,6037
1,2,1372,11090.18,926844,261,6037
3,2,1593,8903.36,721221,261,6037
4,3,1938,1554.28,114897,261,6037
4,3,1804,5133.61,418563,261,6037
2,1,1352,2961.48,240620,261,6037
3,3,2440,16860.69,1386972,261,6037
5,5,5174,12070.75,974640,261,6037
3,2,1542,1430.3,115670,261,6037
2,1,1182,11247.11,934030,261,6037
1,2,1185,10028.56,826000,261,6037
4,3,2475,2054.21,150528,261,6037
3,3,1802,34991.41,2863005,261,6037
3,2,1905,18994.09,1575000,261,6037
3,3,2810,25755.22,2133525,261,6037
3,2,1280,3432.62,277090,261,6037
2,2,1292,6313.45,527011,261,6037
5,4,3530,18605.34,1538103,261,6037
3,2,1557,3490.24,287001,261,6037
4,7,4042,12406.17,1021592,261,6037
4,3,1650,4838.58,400590,261,6037
6,5,4818,26781.81,2215572,261,6037
3,2,1650,8438.09,703468,261,6037
3,2,1372,1733.86,133330,261,6037
3,2,1525,7960.55,648789,261,6037
4,4,3440,8971.43,727761,261,6037
3,2,2243,3857.26,308245,261,6037
4,2,2173,7222.31,590000,261,6037
3,2,2153,8057.67,661045,261,6037
3,2,1763,8816.6,729873,261,6037
3,2,1245,891.13,78240,261,6037
2,1,1653,4258.85,341407,261,6037
3,2,1140,8462.09,708652,261,6037
5,4,3302,13296.54,1092220,261,6037
3,2,1290,1597.48,137718,261,6037
3,2,1303,5470.47,447299,261,6037
3,2,1393,5183.74,423769,261,6037
6,6,3905,27516.2,2281234,261,6037
3,2,1669,3947.4,353577,261,6037
3,3,2038,5385.33,421949,261,6037
3,3,2423,7692.2,633432,261,6037
4,2,1699,1384.9,101682,261,6037
2,1,934,3015.27,276537,261,6037
3,2,1369,2015.93,156495,261,6037
2,1,848,1098.23,84216,261,6037
3,1,1282,11149.34,919207,261,6037
4,2,1863,8170.79,748968,261,6037
4,4,3927,7281.8,580324,261,6037
2,1,1154,5424.87,447089,261,6037
2,1,1101,11210.07,925000,261,6037
3,3,2419,11351.05,1022796,261,6037
4,3,2932,9863.39,800000,261,6037
2,1,1056,863.59,60831,261,6037
2,1,1279,1327.06,101471,261,6037
2,1,859,3618.02,332810,261,6037
4,3,2683,4690.71,371457,261,6037
3,2,1497,3975.91,323493,261,6037
3,3,2838,10571.76,865525,261,6037
4,4,2945,1437.01,120075,261,6037
4,3,2184,6737.43,543906,261,6037
4,2,1408,3788.14,313834,261,6037
4,3,2983,14996.1,1286426,261,6037
3,2,2495,11617.05,1064528,261,6037
5,4,2414,4184.49,336261,261,6037
2,1,818,2951.92,244996,261,6037
4,2,1710,5656.84,463952,261,6037
3,3,3422,14411.74,1309949,261,6037
3,3,2017,1659,127473,261,6037
3,2,1100,1235.96,87972,261,6037
2,2,1246,15936.28,1314919,261,6037
3,3,1936,1734,152244,261,6037
3,2,1922,9422.02,777000,261,6037
4,2,1898,4397.57,362518,261,6037
5,5,4127,26453.25,2270065,261,6037
2,1,1776,7418.77,665000,261,6037
4,2,1690,3511.93,279704,261,6037
4,4,3320,21101.92,1753401,261,6037
6,7,5213,47520.41,4084915,261,6037
4,2,1978,4063.69,368980,261,6037
3,2,1316,6166.38,512000,261,6037
2,1,828,806.5,65904,261,6037
6,5,5097,33679.93,2889252,261,6037
3,2,1728,7566.27,681500,261,6037
3,1,1383,5407.59,424245,261,6037
4,4,2794,6491.47,534889,261,6037
4,6,3613,27918.96,2390099,261,6037
2,1,897,1906.44,175149,261,6037
3,2,1650,2709.9,81753,261,6037
3,2,1285,12016.17,999290,261,6037
3,2,1494,1500.35,105368,261,6037
3,2,1918,8604.61,788677,261,6037
3,2,1738,6102.72,505000,261,6037
3,1,832,861.05,62701,261,6037
3,5,4252,16636.45,1368353,261,6037
3,2,1576,7939.55,728836,261,6037
3,2,1922,6723.65,546000,261,6037
3,2,1177,1193.12,90872,261,6037
5,4,3060,8479.32,675293,261,6037
2,1,936,749.64,60421,261,6037
3,2,1442,5701.59,465000,261,6037
2,2,1095,7927.85,654543,261,6037
3,3,2182,13795.67,1136372,261,6037
1,3,1276,3617.23,323756,261,6037
4,2,1577,5074.06,366906,261,6037
3,2,1798,10801.18,888342,261,6037
4,3,3152,27690.98,2232161,261,6037
2,2,1380,6116.48,554784,261,6037
5,2,1402,4639.02,343474,261,6037
3,1,1215,12080.92,1008469,261,6037
5,5,4508,9048.53,736223,261,6037
4,2,1144,4857.72,352080,261,6037
2,1,1208,9849.65,809317,261,6037
4,4,2825,13447.98,1091936,261,6037
3,2,982,4897.02,356200,261,6037
3,2,1148,3608.28,269752,261,6037
4,5,4882,23407.62,1908606,261,6037
3,1,920,3913.15,291264,261,6037
4,4,3208,16656.77,1409992,261,6037
4,3,2429,2708.45,211835,261,6037
5,3,2159,3381.67,228670,261,6037
3,3,2397,8813.67,723386,261,6037
5,4,3374,11169.3,907896,261,6037
3,2,1598,3613.41,254855,261,6037
2,1,877,9932.57,822304,261,6037
4,5,3951,14578.01,1234469,261,6037
3,2,1118,2507.35,186014,261,6037
2,1,878,3507.97,262500,261,6037
6,7,6424,30195.15,2487797,261,6037
4,2,1769,4418.9,285007,261,6037
3,1,1190,7153.47,582699,261,6037
8,7,4535,20960.61,1740903,261,6037
4,2,1544,3883.36,270838,261,6037
2,1,730,11113.53,934030,261,6037
4,5,7127,81542.54,6803195,261,6037
4,3,2297,2794.63,177897,261,6037
3,3,2149,7401.33,600545,261,6037
7,9,9040,79437.95,6903820,261,6037
4,3,1836,5752.41,425755,261,6037
3,2,1682,3038.82,235221,261,6037
4,3,3018,59242.15,4948000,261,6037
4,2,1452,5773.02,419802,261,6037
3,2,1502,2712.86,218829,261,6037
3,4,4784,47093.06,3914000,261,6037
4,3,2240,5154.91,371729,261,6037
3,2,1239,16877.44,1403905,261,6037
4,3,2040,6493.92,435895,261,6037
3,2,1570,1809,145340,261,6037
3,3,2465,8826.09,724000,261,6037
5,4,2819,10070.3,824624,261,6037
4,3,2906,6610.96,531574,261,6037
4,3,2440,21311.17,1761058,261,6037
3,2,1935,4764.01,349662,261,6037
3,3,1971,3600.93,169007,261,6037
4,4,3412,40266.93,3360924,261,6037
4,4,3041,10476.34,642247,261,6037
4,2,1579,3186.27,150968,261,6037
5,4,2770,5764.32,469258,261,6037
4,4,3607,10579.89,644812,261,6037
2,1,1402,1101.02,80906,261,6037
4,3,3290,4289.15,332873,261,6037
4,2,1424,2560.83,160161,261,6037
3,2,1150,1794.36,139008,261,6037
3,3,2514,36707.87,3053146,261,6037
4,2,1912,2685.36,162281,261,6037
2,2,1412,1693.77,133024,261,6037
6,7,7250,42235.5,3473612,261,6037
4,3,1862,6504.49,485000,261,6037
3,2,1366,1845.53,147211,261,6037
4,2,2094,9900.52,764570,261,6037
3,2,891,2842.77,185719,261,6037
4,2,1523,1013.82,78212,261,6037
2,2,1152,7479.07,627709,261,6037
4,3,2507,6641.36,509480,261,6037
3,2,1528,2181.7,108776,261,6037
2,1,1040,5568.35,452500,261,6037
5,3,2526,4906.01,358880,261,6037
4,2,1600,2444.23,125389,261,6037
1,1,600,4408.13,357549,261,6037
5,3,2418,2275.91,169164,261,6037
4,2,1451,3371.52,203000,261,6037
3,3,3310,16382.75,1387615,261,6037
6,5,4142,14131.89,1087310,261,6037
3,2,1209,2207.71,108730,261,6037
0,0,7320,15401.89,1293403,261,6037
4,2,1604,6089.82,498347,261,6037
3,2,1226,5455.11,406099,261,6037
3,2,1228,2859.6,125581,261,6037
3,2,1979,6316.55,545583,261,6037
2,3,2408,24353.42,2017254,261,6037
4,3,2464,5772.67,360464,261,6037
3,2,1426,1357.33,109413,261,6037
7,10,9087,31060.29,2651767,261,6037
2,1,1088,1498.86,79930,261,6037
4,3,2079,5059.69,359722,261,6037
3,2,1812,3018.63,163167,261,6037
5,6,5452,25938.19,2215696,261,6037
3,1,1017,3839.92,275061,261,6037
2,2,1225,4492.51,316529,261,6037
4,3,1861,4625.61,245000,261,6037
4,2,2708,3222.25,259387,261,6037
3,3,2246,5836.39,427143,261,6037
3,3,4088,6579.37,557295,261,6037
3,3,3655,49886.44,2107845,261,6037
5,3,2049,6774.19,501969,261,6037
0,0,160,474.5,31194,261,6037
4,3,3050,16089.98,1342588,261,6037
3,2,1238,5292.71,394900,261,6037
4,2,1324,5084.56,377968,261,6037
3,2,1322,1150.5,81136,261,6037
4,4,3165,3667.01,274310,261,6037
3,2,2104,5165.13,418694,261,6037
2,2,1046,4990.72,345184,261,6037
3,2,1139,1654.62,134000,261,6037
3,3,2434,22862.65,1900432,261,6037
3,2,1247,5295.13,433000,261,6037
4,3,2358,7140.77,538000,261,6037
3,2,2019,2794.91,178921,261,6037
2,1,1118,469.62,26457,261,6037
2,1,690,640.73,38257,261,6037
4,3,1621,4991.93,354378,261,6037
2,2,1119,2170.3,166500,261,6037
2,1,1487,2566.64,199722,261,6037
3,3,2133,1234.22,94225,261,6037
4,3,2527,7151.86,578676,261,6037
2,1,884,2156.23,126906,261,6037
2,1,1158,6139.87,460000,261,6037
3,2,1419,2619.82,203463,261,6037
4,3,2174,1653.66,123803,261,6037
4,3,2235,3661.49,229903,261,6037
3,3,2874,3357.46,224622,261,6037
3,2,1649,3412.33,274197,261,6037
4,3,3511,5214.43,413249,261,6037
4,3,1664,3719.45,250300,261,6037
2,2,2561,6602.86,502517,261,6037
3,1,1118,4442.19,355336,261,6037
4,3,2761,7904.22,635480,261,6037
3,2,1823,3279.44,261693,261,6037
